kind,manifest_file,project_name,package,version,source_kind,source
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,huggingface-hub,0.36.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,hyperframe,6.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,idna,3.11,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,importlib-metadata,8.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,iniconfig,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,isodate,0.7.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,isort,5.13.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,jinja2,3.1.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,jiter,0.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,jmespath,1.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,jsonpatch,1.33,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,jsonpointer,3.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain,1.2.10,editable,.
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-anthropic,1.3.2,editable,../partners/anthropic
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-aws,1.2.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-azure-ai,1.0.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-classic,1.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-community,0.4.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-core,1.2.10,editable,../core
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-deepseek,1.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-fireworks,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-google-genai,4.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-google-vertexai,3.2.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-groq,1.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-huggingface,1.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-mistralai,1.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-ollama,1.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-openai,1.1.8,editable,../partners/openai
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-perplexity,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-tests,1.1.4,editable,../standard-tests
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-text-splitters,1.1.0,editable,../text-splitters
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-together,0.0.2.post1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchain-xai,1.2.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langchainhub,0.1.21,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langgraph,1.0.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langgraph-checkpoint,3.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langgraph-prebuilt,1.0.7,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langgraph-sdk,0.3.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,langsmith,0.4.42,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,librt,0.7.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,markdown-it-py,4.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,markupsafe,3.0.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,marshmallow,3.26.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,mdurl,0.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,mmh3,5.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,msal,1.34.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,msal-extensions,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,multidict,6.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,mypy,1.19.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,mypy-extensions,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,numexpr,2.14.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,numpy,2.2.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,numpy,2.3.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,ollama,0.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,openai,2.8.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,opentelemetry-api,1.38.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,orjson,3.11.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,ormsgpack,1.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,packaging,24.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pathspec,0.12.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pillow,12.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,platformdirs,4.5.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pluggy,1.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,propcache,0.4.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,proto-plus,1.26.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,protobuf,6.33.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,py-cpuinfo,9.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pyarrow,21.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pyasn1,0.6.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pyasn1-modules,0.4.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pycparser,2.23,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pydantic,2.12.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pydantic-core,2.41.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pydantic-settings,2.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pygments,2.19.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pyjwt,2.10.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest,9.0.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-asyncio,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-benchmark,5.2.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-codspeed,4.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-cov,7.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-mock,3.15.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-recording,0.13.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-socket,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-watcher,0.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytest-xdist,3.8.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,python-dateutil,2.9.0.post0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,python-dotenv,1.2.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pytokens,0.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,pyyaml,6.0.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,regex,2025.11.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,requests,2.32.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,requests-toolbelt,1.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,rich,14.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,ruff,0.15.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,s3transfer,0.16.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,shapely,2.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,six,1.17.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,sniffio,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,sqlalchemy,2.0.44,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,sseclient-py,1.8.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,syrupy,5.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,tabulate,0.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,tenacity,9.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,tiktoken,0.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,together,0.2.11,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,tokenizers,0.22.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,toml,0.10.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,tomli,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,tqdm,4.67.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,typer,0.9.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,types-requests,2.31.0.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,types-toml,0.10.8.20240310,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,types-urllib3,1.26.25.14,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,typing-extensions,4.15.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,typing-inspect,0.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,typing-inspection,0.4.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,urllib3,2.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,uuid-utils,0.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,validators,0.35.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,vcrpy,8.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,watchdog,6.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,websockets,15.0.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,wrapt,2.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,wsproto,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,xxhash,3.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,yarl,1.22.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,zipp,3.23.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/langchain_v1/uv.lock,langchain,zstandard,0.25.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,annotated-types,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,anyio,4.11.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,backports-asyncio-runner,1.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,certifi,2025.10.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,charset-normalizer,3.4.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,colorama,0.4.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,coverage,7.11.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,distro,1.9.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,exceptiongroup,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,execnet,2.1.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,h11,0.16.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,httpcore,1.0.9,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,httpx,0.28.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,idna,3.11,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,iniconfig,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,jiter,0.11.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,jsonpatch,1.33,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,jsonpointer,3.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langchain,1.2.9,editable,../langchain_v1
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langchain-core,1.2.9,editable,../core
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langchain-model-profiles,0.0.5,editable,.
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langchain-openai,1.1.8,editable,../partners/openai
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langgraph,1.0.7,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langgraph-checkpoint,3.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langgraph-prebuilt,1.0.7,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langgraph-sdk,0.3.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,langsmith,0.4.38,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,librt,0.7.8,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,mypy,1.19.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,mypy-extensions,1.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,openai,2.6.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,orjson,3.11.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,ormsgpack,1.11.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,packaging,25.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pathspec,0.12.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pluggy,1.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pydantic,2.12.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pydantic-core,2.41.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pygments,2.19.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest,9.0.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest-asyncio,1.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest-cov,7.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest-mock,3.15.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest-socket,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest-watcher,0.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pytest-xdist,3.8.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,pyyaml,6.0.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,regex,2025.10.23,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,requests,2.32.5,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,requests-toolbelt,1.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,ruff,0.15.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,sniffio,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,syrupy,5.1.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,tenacity,9.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,tiktoken,0.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,toml,0.10.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,tomli,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,tqdm,4.67.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,types-toml,0.10.8.20240310,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,typing-extensions,4.15.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,typing-inspection,0.4.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,urllib3,2.6.3,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,uuid-utils,0.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,watchdog,6.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,xxhash,3.6.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/model-profiles/uv.lock,langchain-model-profiles,zstandard,0.25.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,annotated-types,0.7.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,anyio,4.12.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,backports-asyncio-runner,1.2.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,certifi,2025.11.12,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,cffi,2.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,charset-normalizer,3.4.4,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,colorama,0.4.6,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,exceptiongroup,1.3.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,h11,0.16.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,httpcore,1.0.9,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,httpx,0.28.1,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,idna,3.11,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,iniconfig,2.3.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,jsonpatch,1.33,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,jsonpointer,3.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,langchain-core,1.2.10,editable,../core
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,langchain-tests,1.1.5,editable,.
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,langsmith,0.4.56,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,librt,0.7.7,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,markdown-it-py,4.0.0,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,mdurl,0.1.2,registry,https://pypi.org/simple
uv.lock,languages/python/project/langchain/libs/standard-tests/uv.lock,langchain-tests,mypy,1.19.1,registry,https://pypi.org/simple
