ecosystem,name,version,direct,dev,purl,manifest
npm,@shikijs/langs,3.13.0,false,false,pkg:npm/%40shikijs/langs@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@shikijs/themes,3.13.0,false,false,pkg:npm/%40shikijs/themes@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@shikijs/types,3.13.0,false,false,pkg:npm/%40shikijs/types@3.13.0,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@shikijs/vscode-textmate,10.0.2,false,false,pkg:npm/%40shikijs/vscode-textmate@10.0.2,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/node,4.1.12,false,true,pkg:npm/%40tailwindcss/node@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-android-arm64,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-android-arm64@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-darwin-arm64,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-darwin-arm64@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-darwin-x64,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-darwin-x64@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-freebsd-x64,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-freebsd-x64@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-linux-arm-gnueabihf,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-linux-arm-gnueabihf@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-linux-arm64-gnu,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-linux-arm64-gnu@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-linux-arm64-musl,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-linux-arm64-musl@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-linux-x64-gnu,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-linux-x64-gnu@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-linux-x64-musl,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-linux-x64-musl@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-wasm32-wasi,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-wasm32-wasi@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
npm,@tailwindcss/oxide-win32-arm64-msvc,4.1.12,false,true,pkg:npm/%40tailwindcss/oxide-win32-arm64-msvc@4.1.12,languages/php/project/laravel/src/Illuminate/Foundation/resources/exceptions/renderer/package-lock.json
