ecosystem,name,version,direct,dev,purl,manifest
npm,laravel-vite-plugin,2.0.1,true,true,pkg:npm/laravel-vite-plugin@2.0.1,languages/php/project/coolify/package-lock.json
npm,lightningcss,1.30.2,false,true,pkg:npm/lightningcss@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-android-arm64,1.30.2,false,true,pkg:npm/lightningcss-android-arm64@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-darwin-arm64,1.30.2,false,true,pkg:npm/lightningcss-darwin-arm64@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-darwin-x64,1.30.2,false,true,pkg:npm/lightningcss-darwin-x64@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-freebsd-x64,1.30.2,false,true,pkg:npm/lightningcss-freebsd-x64@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-linux-arm-gnueabihf,1.30.2,false,true,pkg:npm/lightningcss-linux-arm-gnueabihf@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-linux-arm64-gnu,1.30.2,false,true,pkg:npm/lightningcss-linux-arm64-gnu@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-linux-arm64-musl,1.30.2,false,true,pkg:npm/lightningcss-linux-arm64-musl@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-linux-x64-gnu,1.30.2,false,true,pkg:npm/lightningcss-linux-x64-gnu@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-linux-x64-musl,1.30.2,false,true,pkg:npm/lightningcss-linux-x64-musl@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-win32-arm64-msvc,1.30.2,false,true,pkg:npm/lightningcss-win32-arm64-msvc@1.30.2,languages/php/project/coolify/package-lock.json
npm,lightningcss-win32-x64-msvc,1.30.2,false,true,pkg:npm/lightningcss-win32-x64-msvc@1.30.2,languages/php/project/coolify/package-lock.json
npm,lodash.castarray,4.4.0,false,false,pkg:npm/lodash.castarray@4.4.0,languages/php/project/coolify/package-lock.json
npm,lodash.defaults,4.2.0,false,false,pkg:npm/lodash.defaults@4.2.0,languages/php/project/coolify/package-lock.json
npm,lodash.isarguments,3.1.0,false,false,pkg:npm/lodash.isarguments@3.1.0,languages/php/project/coolify/package-lock.json
npm,lodash.isplainobject,4.0.6,false,false,pkg:npm/lodash.isplainobject@4.0.6,languages/php/project/coolify/package-lock.json
npm,lodash.merge,4.6.2,false,false,pkg:npm/lodash.merge@4.6.2,languages/php/project/coolify/package-lock.json
npm,magic-string,0.30.21,false,true,pkg:npm/magic-string@0.30.21,languages/php/project/coolify/package-lock.json
